model,sampler,integrator,tuning,acc rate,L,stepsize,num_chains,num steps,contraction,ESS
"('Brownian', 32)",mhmclmc,mclachlan,standard,0.5737845301628113,2.6748712062835693,0.5349743366241455,1000,5000,<function average at 0x139a23d90>,0.021276595070958138
